en_id,zh_id,label
180879,68733,0
180880,67130,0
180881,1161,0
180882,156763,1
180883,158660,0
180884,113551,0
180885,305471,0
180886,113551,0
180887,91857,1
180888,86326,0
180889,113561,1
180890,153201,0
180891,113551,0
180892,36683,0
180893,33718,1
180894,171063,0
180895,160755,1
180896,67157,1
180897,129779,0
180898,113576,1
180899,153126,1
180900,1155,0
180901,198440,1
180902,158672,0
180903,33718,0
180904,305471,0
180905,160780,1
180906,71777,0
180907,153126,0
180908,113536,1
180909,113446,1
180910,157072,0
180911,159631,1
180912,113548,0
180913,68725,1
180914,158764,0
180915,48370,0
180916,130081,1
180917,113548,0
180918,68725,0
180919,160760,0
180920,80572,0
180921,160743,0
180922,156947,0
180923,36710,0
180924,113548,1
180925,306484,1
180926,91795,0
180927,306486,0
180928,113548,0
180929,113548,0
180930,113446,0
180931,158672,0
180932,197487,0
180933,196205,0
180934,81986,0
180935,33725,0
180936,160101,1
180937,158903,0
180938,299912,0
180939,160103,0
180940,158672,0
180941,158650,1
180942,160805,1
180943,160118,1
180944,40584,0
180945,196199,0
180946,305460,0
180947,119984,1
180948,157079,1
180949,176618,1
180950,113509,1
180951,160733,1
180952,113509,0
180953,113443,0
180954,158672,0
180955,113442,1
180956,158672,0
180957,113556,0
180958,53639,0
180959,153148,1
180960,86326,0
180961,49053,1
180962,113509,0
180963,1169,0
180964,157080,0
180965,160072,0
180966,294704,0
180967,299908,0
180968,113449,0
180969,281642,0
180970,196345,0
180971,113443,1
180972,158767,0
180973,48842,0
180974,157080,0
180975,160116,1
180976,90226,1
180977,36672,0
180978,113547,1
180979,129779,1
180980,194463,0
180981,157154,0
180982,294704,0
180983,120482,0
180984,125939,1
180985,157080,1
180986,228079,0
180987,129779,0
180988,171385,1
180989,160777,0
180990,113584,0
180991,157077,0
180992,279861,0
180993,157081,1
180994,48917,1
180995,113449,0
180996,113449,1
180997,299917,0
180998,91798,1
180999,113442,0
181000,196363,1
181001,129941,1
181002,157077,0
181003,120483,0
181004,157070,1
181005,157078,1
181006,1167,0
181007,12401,0
181008,157077,1
181009,129915,0
181010,294694,1
181011,162501,0
181012,116651,1
181013,318286,0
181014,116636,1
181015,170945,0
181016,1158,0
181017,281634,0
181018,159029,1
181019,159026,1
181020,282307,0
181021,153195,1
181022,113584,0
181023,39213,0
181024,158767,1
181025,113549,1
181026,39213,0
181027,159073,0
181028,157160,0
181029,299917,0
181030,39264,0
181031,79272,0
181032,196505,1
181033,299937,1
181034,160783,0
181035,69880,0
181036,162506,1
181037,79275,1
181038,86320,0
181039,79272,0
181040,39227,0
181041,294695,0
181042,1110,0
181043,160076,0
181044,306483,0
181045,120481,1
181046,157161,1
181047,255373,1
181048,116654,1
181049,159096,1
181050,157160,1
181051,159049,1
181052,160766,0
181053,159117,1
181054,255374,0
181055,33726,0
181056,113559,0
181057,158773,1
181058,278611,0
181059,159042,0
181060,116657,0
181061,153138,1
181062,159082,1
181063,299917,0
181064,158771,1
181065,113559,0
181066,86320,0
181067,153106,1
181068,116444,0
181069,160802,1
181070,39256,0
181071,40534,0
181072,159054,0
181073,40497,1
181074,116552,1
181075,159829,1
181076,194145,1
181077,196346,1
181078,299917,0
181079,153163,1
181080,153106,0
181081,113570,1
181082,255733,0
181083,281646,0
181084,49925,1
181085,153162,1
181086,153129,0
181087,113559,0
181088,153129,1
181089,86232,0
181090,33746,0
181091,153139,1
181092,157082,1
181093,113570,0
181094,160799,0
181095,320170,0
181096,158763,1
181097,159828,0
181098,68728,0
181099,280493,0
181100,116513,1
181101,153130,1
181102,2857,0
181103,68727,0
181104,68711,0
181105,196295,0
181106,100606,0
181107,99659,1
181108,113559,1
181109,153131,0
181110,153135,1
181111,116429,0
181112,294695,0
181113,33755,1
181114,113542,0
181115,153149,1
181116,116564,0
181117,159583,1
181118,49887,0
181119,68711,1
181120,49924,1
181121,153156,0
181122,2804,0
181123,49914,0
181124,33713,0
181125,157085,1
181126,116514,0
181127,248743,1
181128,113542,1
181129,153142,1
181130,42161,0
181131,156768,1
181132,113568,0
181133,33739,0
181134,33739,0
181135,258612,0
181136,33739,0
181137,113571,1
181138,153129,0
181139,116465,0
181140,113545,1
181141,113560,1
181142,51581,0
181143,159610,1
181144,113448,0
181145,113560,0
181146,113535,1
181147,130250,1
181148,116461,0
181149,116461,0
181150,33752,0
181151,67120,1
181152,157067,1
181153,113560,0
181154,68736,1
181155,158768,1
181156,68718,0
181157,113532,1
181158,71784,0
181159,36611,0
181160,8916,0
181161,113565,1
181162,67093,0
181163,153156,0
181164,158762,1
181165,80514,0
181166,160152,0
181167,302551,0
181168,120484,1
181169,153125,1
181170,113563,1
181171,113575,1
181172,156958,1
181173,157146,1
181174,113220,0
181175,125943,0
181176,112071,0
181177,160186,0
181178,153134,1
181179,158765,1
181180,48915,0
181181,156729,1
181182,70423,0
181183,156955,1
181184,113545,0
181185,104740,0
181186,156956,1
181187,156957,1
181188,130247,0
181189,129969,1
181190,156965,1
181191,130242,0
181192,156965,0
181193,156989,1
181194,113564,1
181195,156986,1
181196,158768,0
181197,130248,0
181198,156952,0
181199,157124,1
181200,49014,0
181201,196254,0
181202,157006,0
181203,156986,0
181204,113569,1
181205,156968,1
181206,113567,0
181207,278628,1
181208,113562,1
181209,153143,1
181210,156964,0
181211,156565,0
181212,66931,0
181213,157133,1
181214,156963,0
181215,125943,1
181216,156565,0
181217,156935,1
181218,157006,1
181219,113552,0
181220,156988,1
181221,8916,0
181222,156565,0
181223,156991,1
181224,156963,1
181225,156952,1
181226,156940,0
181227,125938,0
181228,157001,0
181229,159570,1
181230,12658,0
181231,157137,1
181232,157118,0
181233,157004,1
181234,156936,1
181235,156990,1
181236,68628,0
181237,157137,1
181238,36581,0
181239,156983,0
181240,48337,0
181241,68629,1
181242,227483,0
181243,156976,1
181244,68638,0
181245,157133,0
181246,157134,0
181247,157128,1
181248,36420,1
181249,156969,1
181250,156992,1
181251,113582,1
181252,157139,1
181253,156963,0
181254,157101,1
181255,157002,0
181256,157092,1
181257,227695,1
181258,68629,0
181259,159599,1
181260,156975,0
181261,157140,1
181262,157007,1
181263,36439,0
181264,157134,0
181265,79828,0
181266,156988,0
181267,1112,0
181268,132040,1
181269,157088,0
181270,130183,1
181271,156993,1
181272,157130,1
181273,157110,1
181274,153107,1
181275,36581,0
181276,40309,0
181277,256817,0
181278,157088,1
181279,157119,0
181280,157143,1
181281,227706,1
181282,66931,0
181283,156996,1
181284,157112,0
181285,157097,1
181286,157139,0
181287,156984,1
181288,66931,0
181289,157105,1
181290,227695,0
181291,156998,0
181292,157100,1
181293,36612,0
181294,157116,1
181295,227695,1
181296,157112,0
181297,36596,0
181298,36612,1
181299,156987,1
181300,156987,0
181301,66880,0
181302,157013,1
181303,157132,1
181304,157017,1
181305,157138,0
181306,36446,0
181307,157102,1
181308,157010,0
181309,157086,1
181310,157084,0
181311,157021,0
181312,36651,0
181313,157093,1
181314,156987,1
181315,157145,1
181316,157011,0
181317,157144,1
181318,157015,0
181319,157125,1
181320,157026,1
181321,79851,0
181322,157010,1
181323,157084,0
181324,157121,0
181325,79821,1
181326,157023,0
181327,157009,1
181328,194477,1
181329,157069,1
181330,1112,0
181331,157011,1
181332,157010,0
181333,36654,0
181334,68706,0
181335,157098,0
181336,113585,1
181337,157126,1
181338,157065,1
181339,157117,1
181340,36452,0
181341,157022,1
181342,157016,0
181343,305828,0
181344,157098,1
181345,227483,0
181346,44674,1
181347,157094,1
181348,157025,1
181349,199153,1
181350,130238,1
181351,112067,0
181352,36600,0
181353,162529,0
181354,140687,1
181355,157065,0
181356,282207,0
181357,299913,0
181358,36466,0
181359,36631,0
181360,49985,0
181361,157120,0
181362,36413,0
181363,36635,0
181364,113585,0
181365,68644,0
181366,157129,1
181367,305884,0
181368,156830,1
181369,49978,0
181370,157068,1
181371,116745,1
181372,116790,0
181373,36616,0
181374,79812,0
181375,157025,0
181376,157123,1
181377,36634,0
181378,36444,0
181379,116779,1
181380,3008,0
181381,116743,1
181382,3000,0
181383,116759,0
181384,299913,0
181385,156939,1
181386,116743,0
181387,116742,0
181388,116779,0
181389,2975,0
181390,116785,0
181391,116427,0
181392,156830,0
181393,72216,0
181394,36634,0
181395,57135,0
181396,157111,1
181397,72216,0
181398,160845,1
181399,116806,1
181400,157103,0
181401,156960,1
181402,159354,0
181403,39688,0
181404,69939,0
181405,153021,1
181406,68649,0
181407,159369,1
181408,39676,0
181409,157120,0
181410,157111,0
181411,116750,0
181412,159256,1
181413,68723,0
181414,157106,0
181415,159378,1
181416,159167,0
181417,157111,0
181418,113588,1
181419,36426,0
181420,159219,1
181421,39687,0
181422,113588,0
181423,116821,1
181424,69939,0
181425,159379,0
181426,160128,1
181427,159380,1
181428,36653,0
181429,159222,1
181430,159254,1
181431,39389,0
181432,159360,1
181433,116818,1
181434,157111,0
181435,39676,0
181436,159381,0
181437,157106,0
181438,116792,1
181439,36648,0
181440,80698,1
181441,80288,0
181442,159208,1
181443,2981,0
181444,159240,1
181445,116810,1
181446,160128,0
181447,159167,1
181448,159381,0
181449,282382,1
181450,2979,0
181451,89339,0
181452,39518,0
181453,116715,0
181454,2974,0
181455,159237,1
181456,162585,1
181457,116815,0
181458,255926,0
181459,116794,0
181460,56179,1
181461,39515,0
181462,159237,0
181463,159379,1
181464,39469,0
181465,159377,1
181466,255482,0
181467,159237,0
181468,159380,0
181469,159247,1
181470,116733,1
181471,160155,1
181472,159160,1
181473,159253,1
181474,159375,1
181475,116708,0
181476,39394,0
181477,162608,1
181478,159209,1
181479,69956,0
181480,89369,0
181481,80373,0
181482,159167,0
181483,116728,1
181484,255792,0
181485,39508,0
181486,159504,0
181487,159377,0
181488,39518,1
181489,49854,0
181490,159251,1
181491,40444,0
181492,49854,0
181493,39370,0
181494,255426,0
181495,296523,1
181496,306244,0
181497,80462,0
181498,306237,0
181499,70187,0
181500,116712,0
181501,159213,1
181502,80373,0
181503,159225,1
181504,159478,0
181505,159383,0
181506,159214,0
181507,159372,0
181508,116428,1
181509,116691,0
181510,159920,0
181511,2952,0
181512,159376,1
181513,159477,0
181514,159130,1
181515,159251,0
181516,159142,0
181517,159871,1
181518,159214,0
181519,159477,0
181520,159250,1
181521,56148,1
181522,80458,0
181523,39466,0
181524,159367,0
181525,70182,1
181526,159478,1
181527,70182,0
181528,324600,0
181529,255791,0
181530,70079,0
181531,49975,1
181532,116731,1
181533,159213,0
181534,306214,0
181535,159018,1
181536,159226,1
181537,306237,0
181538,159473,1
181539,159214,1
181540,159356,1
181541,40091,0
181542,159632,0
181543,39503,0
181544,255919,0
181545,255858,0
181546,80316,0
181547,159142,1
181548,97458,0
181549,116857,1
181550,159156,1
181551,199134,1
181552,159172,1
181553,41791,1
181554,159501,1
181555,159473,0
181556,373,0
181557,40441,0
181558,196525,1
181559,159241,0
181560,159473,0
181561,299827,0
181562,159920,1
181563,306342,0
181564,306342,0
181565,159223,0
181566,40553,0
181567,159882,1
181568,70187,0
181569,40082,0
181570,199116,0
181571,70182,0
181572,280120,0
181573,159249,1
181574,255867,0
181575,70175,0
181576,159861,0
181577,86163,0
181578,159172,0
181579,159632,1
181580,40554,0
181581,159842,1
181582,69949,0
181583,40547,0
181584,39377,0
181585,112826,0
181586,159853,0
181587,159137,1
181588,159223,1
181589,70362,0
181590,39377,0
181591,70186,0
181592,70189,0
181593,112937,0
181594,159248,1
181595,86184,0
181596,159246,1
181597,69853,0
181598,39472,0
181599,324763,0
181600,314711,0
181601,88887,0
181602,39279,0
181603,306208,0
181604,70186,0
181605,159881,1
181606,159353,0
181607,159474,0
181608,159227,0
181609,159005,1
181610,116602,1
181611,88855,1
181612,255487,0
181613,198421,0
181614,159232,1
181615,159142,0
181616,159147,0
181617,160795,1
181618,159350,0
181619,80315,1
181620,158975,1
181621,159245,0
181622,159227,1
181623,196339,0
181624,69853,0
181625,295483,0
181626,80315,0
181627,324722,0
181628,196838,1
181629,159166,1
181630,39498,0
181631,112829,0
181632,159474,0
181633,300277,0
181634,39419,0
181635,159350,1
181636,40437,0
181637,159494,0
181638,86186,0
181639,255906,0
181640,40437,0
181641,255802,0
181642,116602,0
181643,160138,1
181644,162382,0
181645,159151,0
181646,159147,1
181647,159496,1
181648,159752,1
181649,159163,0
181650,159168,1
181651,70077,0
181652,159151,0
181653,255906,0
181654,159151,0
181655,69850,0
181656,40437,0
181657,159363,0
181658,159212,1
181659,158969,0
181660,44679,0
181661,159151,0
181662,3020,0
181663,48797,0
181664,130084,0
181665,39416,1
181666,159496,0
181667,40102,0
181668,159212,0
181669,40439,0
181670,70228,1
181671,86074,0
181672,49855,1
181673,116836,1
181674,295374,0
181675,159153,1
181676,129942,1
181677,130191,1
181678,130027,0
181679,256014,0
181680,256683,0
181681,113635,1
181682,70077,0
181683,159479,0
181684,44679,0
181685,40440,0
181686,117236,0
181687,159153,0
181688,159168,0
181689,130038,0
181690,130072,1
181691,130019,0
181692,130125,1
181693,159151,0
181694,130136,0
181695,40430,0
181696,159479,1
181697,130038,0
181698,12620,0
181699,130044,1
181700,159002,1
181701,159215,0
181702,159151,0
181703,159175,1
181704,39440,0
181705,39665,0
181706,99385,0
181707,39665,0
181708,256163,0
181709,159760,0
181710,159959,1
181711,40150,0
181712,39450,0
181713,130118,1
181714,159151,0
181715,130086,1
181716,40321,0
181717,12535,0
181718,39425,0
181719,40440,0
181720,159364,1
181721,158969,1
181722,40138,0
181723,314623,0
181724,159133,1
181725,130108,1
181726,158991,1
181727,159161,1
181728,116607,1
181729,56272,0
181730,175026,0
181731,159007,0
181732,116605,1
181733,196831,0
181734,130123,1
181735,39359,0
181736,39177,0
181737,39177,0
181738,159244,1
181739,80355,0
181740,130142,1
181741,130089,1
181742,130135,1
181743,159641,1
181744,255460,0
181745,314623,0
181746,130211,1
181747,130113,0
181748,40075,0
181749,70177,1
181750,159500,1
181751,40149,0
181752,130142,0
181753,116612,1
181754,130275,0
181755,159479,0
181756,116603,0
181757,159366,1
181758,130088,1
181759,130134,0
181760,130137,1
181761,159003,1
181762,130085,1
181763,116603,0
181764,116599,0
181765,130207,1
181766,116943,1
181767,255460,0
181768,85965,0
181769,39277,0
181770,159140,0
181771,159141,1
181772,39439,0
181773,159146,0
181774,130134,1
181775,159146,1
181776,100143,0
181777,39277,0
181778,39277,0
181779,159348,0
181780,39280,0
181781,39277,0
181782,159217,1
181783,159348,0
181784,159150,1
181785,39277,0
181786,116603,1
181787,39277,0
181788,159760,0
181789,39177,0
181790,314528,0
181791,314528,0
181792,314528,0
181793,159148,1
181794,116616,1
181795,159242,0
181796,40719,0
181797,130207,0
181798,158947,0
181799,130144,1
181800,159242,0
181801,159149,1
181802,159164,0
181803,69997,1
181804,159228,1
181805,40436,0
181806,116599,1
181807,159140,1
181808,160225,0
181809,130144,0
181810,295439,0
181811,159242,0
181812,2909,0
181813,160248,0
181814,39177,0
181815,282293,0
181816,57,0
181817,39285,0
181818,160203,0
181819,306391,0
181820,113643,0
181821,39358,0
181822,159164,1
181823,159161,0
181824,85945,0
181825,159409,1
181826,39741,0
181827,162049,0
181828,70083,0
181829,39770,0
181830,85945,1
181831,97494,0
181832,39734,0
181833,256705,0
181834,116957,1
181835,162899,0
181836,97494,0
181837,116616,0
181838,299818,0
181839,280056,0
181840,1192,0
181841,116612,1
181842,56304,0
181843,116627,1
181844,158955,1
181845,116612,1
181846,39751,0
181847,130394,1
181848,40132,0
181849,69933,1
181850,255457,0
181851,117176,1
181852,39751,0
181853,104757,0
181854,117177,0
181855,39762,0
181856,300295,0
181857,160237,1
181858,117065,0
181859,39273,0
181860,159384,0
181861,159384,1
181862,97494,0
181863,306959,0
181864,39738,0
181865,39738,0
181866,314588,0
181867,162447,0
181868,117049,0
181869,39697,0
181870,160246,1
181871,255567,0
181872,300302,0
181873,39286,0
181874,314621,0
181875,130078,1
181876,314621,0
181877,130166,1
181878,116610,0
181879,39744,0
181880,117049,0
181881,163102,0
181882,117185,0
181883,50089,1
181884,159400,0
181885,70474,0
181886,69948,0
181887,2896,1
181888,117053,1
181889,80415,0
181890,39324,0
181891,116600,1
181892,69966,0
181893,117174,0
181894,117170,1
181895,117173,0
181896,256142,0
181897,80415,0
181898,316431,0
181899,80419,0
181900,117058,1
181901,159188,0
181902,116601,1
181903,80399,0
181904,89006,1
181905,56309,1
181906,159400,1
181907,117078,0
181908,71717,0
181909,314621,0
181910,117050,0
181911,130138,1
181912,158961,1
181913,158973,1
181914,3037,0
181915,162066,0
181916,117082,0
181917,12682,0
181918,130119,1
181919,80269,0
181920,159257,1
181921,39699,0
181922,196472,1
181923,80399,0
181924,80269,0
181925,117228,0
181926,80377,0
181927,159178,1
181928,116615,0
181929,39194,0
181930,117199,1
181931,130080,0
181932,196614,1
181933,130082,1
181934,130095,0
181935,130080,1
181936,314525,0
181937,129927,0
181938,104757,0
181939,117072,1
181940,116601,0
181941,117116,1
181942,3203,0
181943,80425,0
181944,80425,0
181945,129927,0
181946,117225,1
181947,80425,0
181948,12630,0
181949,116424,1
181950,116601,0
181951,40731,1
181952,130104,0
181953,117039,0
181954,158965,1
181955,130115,1
181956,12677,0
181957,39191,0
181958,159188,0
181959,117138,1
181960,117102,1
181961,314525,0
181962,130097,0
181963,39194,0
181964,117046,1
181965,117004,0
181966,12682,0
181967,257070,0
181968,40092,0
181969,40595,0
181970,129927,0
181971,117010,1
181972,39191,0
181973,39286,0
181974,12669,0
181975,69944,1
181976,12682,0
181977,116598,1
181978,116612,1
181979,117014,0
181980,49852,0
181981,159388,1
181982,117022,1
181983,39191,0
181984,69971,1
181985,74540,0
181986,56285,0
181987,117032,1
181988,39191,0
181989,159183,1
181990,116597,1
181991,159915,1
181992,159910,1
181993,159196,1
181994,12638,0
181995,99565,1
181996,49843,0
181997,159205,1
181998,2904,0
181999,159913,1
182000,282291,0
182001,158987,1
182002,159914,1
182003,159388,0
182004,158986,1
182005,12681,0
182006,49835,0
182007,2901,0
182008,159945,1
182009,130083,0
182010,2904,0
182011,130092,1
182012,116388,1
182013,159915,1
182014,159917,1
182015,196472,0
182016,116406,0
182017,130092,0
182018,39286,0
182019,39707,0
182020,130097,1
182021,282283,0
182022,116412,0
182023,159196,0
182024,2896,0
182025,89303,0
182026,12682,0
182027,3074,1
182028,160256,1
182029,130211,0
182030,130100,1
182031,174829,0
182032,174892,1
182033,116394,1
182034,130100,0
182035,39194,0
182036,39743,0
182037,39179,0
182038,86082,0
182039,12682,0
182040,39191,0
182041,80379,0
182042,286219,0
182043,130102,0
182044,40606,0
182045,196400,0
182046,159930,0
182047,159197,1
182048,130122,1
182049,80422,0
182050,159181,1
182051,39733,0
182052,130102,1
182053,12679,0
182054,130122,0
182055,12679,0
182056,159923,0
182057,39750,0
182058,130109,0
182059,159939,1
182060,159948,0
182061,130074,0
182062,130100,0
182063,159177,1
182064,40113,0
182065,116987,0
182066,85943,0
182067,130208,0
182068,201842,0
182069,39179,0
182070,196393,1
182071,86090,0
182072,159923,0
182073,130141,1
182074,159938,1
182075,39179,0
182076,116987,0
182077,130094,1
182078,12679,0
182079,130117,0
182080,40606,0
182081,159930,1
182082,159352,0
182083,39179,0
182084,159939,0
182085,159198,1
182086,39179,0
182087,159194,1
182088,302285,0
182089,159939,0
182090,130110,1
182091,117238,1
182092,56290,1
182093,159352,1
182094,39179,0
182095,130140,1
182096,282432,0
182097,130074,1
182098,255562,0
182099,159923,0
182100,158987,0
182101,197517,1
182102,71733,1
182103,159929,1
182104,158988,1
182105,159000,1
182106,130101,0
182107,159757,1
182108,130101,1
182109,39179,0
182110,130128,1
182111,39773,0
182112,86132,0
182113,159389,0
182114,130132,1
182115,40142,0
182116,40142,0
182117,40142,0
182118,158995,0
182119,80438,0
182120,70282,0
182121,130127,1
182122,306258,0
182123,39798,0
182124,196767,1
182125,130122,0
182126,158995,1
182127,39797,0
182128,160813,1
182129,74540,0
182130,159918,1
182131,39797,0
182132,86076,0
182133,48772,1
182134,286203,0
182135,70282,0
182136,159351,1
182137,158958,1
182138,130126,1
182139,86076,0
182140,80431,0
182141,159936,0
182142,40142,0
182143,159921,1
182144,159127,1
182145,130131,1
182146,39187,0
182147,306382,0
182148,70166,0
182149,130098,0
182150,40591,0
182151,40594,0
182152,159014,1
182153,286222,0
182154,40591,0
182155,80319,0
182156,116377,0
182157,255533,0
182158,196766,1
182159,159931,0
182160,159950,1
182161,40618,0
182162,130098,0
182163,130127,0
182164,39290,0
182165,159937,0
182166,159932,1
182167,159940,0
182168,159947,1
182169,159195,1
182170,159922,0
182171,130098,1
182172,159761,1
182173,70282,0
182174,117253,1
182175,159922,1
182176,159933,0
182177,255560,0
182178,159946,1
182179,159947,0
182180,130116,1
182181,159924,0
182182,159931,1
182183,160034,0
182184,159934,0
182185,159931,0
182186,159933,0
182187,159937,1
182188,282297,0
182189,159200,1
182190,159933,0
182191,159924,1
182192,255300,0
182193,159941,1
182194,159942,1
182195,280520,0
182196,159943,1
182197,159927,0
182198,159949,0
182199,159949,1
182200,159927,0
182201,39186,0
182202,39293,0
182203,70475,0
182204,113194,0
182205,159937,0
182206,70465,0
182207,40594,0
182208,255560,0
182209,70465,0
182210,255560,0
182211,306372,0
182212,39780,0
182213,159934,0
182214,306381,0
182215,159933,1
182216,159931,0
182217,159931,0
182218,159401,1
182219,159934,1
182220,159919,1
182221,39783,0
182222,39293,0
182223,159399,1
182224,306382,0
182225,39783,0
182226,39783,0
182227,159637,1
182228,39783,0
182229,159941,0
182230,56448,0
182231,159179,1
182232,314599,0
182233,159903,1
182234,39809,0
182235,39777,0
182236,39777,0
182237,39783,0
182238,159919,0
182239,39783,1
182240,39576,0
182241,159010,1
182242,159944,1
182243,159270,1
182244,40607,0
182245,324415,0
182246,39777,0
182247,159919,0
182248,314730,0
182249,159419,0
182250,160034,0
182251,158956,0
182252,39595,0
182253,159661,1
182254,160041,1
182255,80516,1
182256,159334,1
182257,80329,0
182258,80332,0
182259,39577,0
182260,39891,0
182261,39595,0
182262,40607,0
182263,158956,0
182264,39573,0
182265,39184,0
182266,158956,0
182267,159666,1
182268,69863,0
182269,314577,0
182270,314577,0
182271,80261,0
182272,39891,0
182273,314577,0
182274,39607,0
182275,70039,1
182276,159430,1
182277,314577,0
182278,314577,0
182279,159437,1
182280,39592,0
182281,88865,0
182282,159940,1
182283,80325,0
182284,159445,1
182285,160021,0
182286,160007,0
182287,159997,1
182288,39588,0
182289,159342,1
182290,295568,0
182291,159419,0
182292,160021,0
182293,39594,0
182294,159661,0
182295,39588,0
182296,39588,0
182297,39605,0
182298,160007,0
182299,39588,0
182300,39545,0
182301,70065,0
182302,39597,0
182303,39597,0
182304,159979,1
182305,159940,0
182306,159258,1
182307,130025,1
182308,159328,1
182309,159976,0
182310,160001,0
182311,39597,0
182312,39583,0
182313,159954,0
182314,80515,0
182315,159435,1
182316,39589,0
182317,159979,0
182318,39589,0
182319,39583,0
182320,39589,0
182321,69863,0
182322,163150,0
182323,159484,1
182324,39589,0
182325,70106,0
182326,159313,1
182327,159656,1
182328,159447,1
182329,160034,0
182330,39612,0
182331,159991,1
182332,159269,0
182333,159990,1
182334,159983,0
182335,39541,0
182336,160017,1
182337,160001,1
182338,159269,1
182339,159983,0
182340,159435,0
182341,159310,1
182342,258538,0
182343,39613,0
182344,159320,0
182345,159312,1
182346,159426,1
182347,159438,1
182348,159986,0
182349,39533,0
182350,160003,1
182351,159293,0
182352,39826,0
182353,159305,0
182354,70117,0
182355,39598,0
182356,159264,0
182357,39580,0
182358,70033,1
182359,158993,1
182360,255367,0
182361,86020,0
182362,39602,0
182363,86006,0
182364,314573,0
182365,159272,1
182366,158972,1
182367,159663,1
182368,39562,0
182369,39562,0
182370,39552,0
182371,196941,0
182372,159995,0
182373,130232,1
182374,48769,0
182375,39604,0
182376,159491,1
182377,39562,0
182378,160003,0
182379,48769,0
182380,39562,0
182381,39562,0
182382,39562,0
182383,160005,1
182384,159012,0
182385,39561,0
182386,159427,1
182387,159006,1
182388,159433,1
182389,69846,0
182390,39604,0
182391,39561,0
182392,39604,0
182393,89396,1
182394,38427,0
182395,39602,0
182396,159443,0
182397,159418,1
182398,159442,1
182399,159995,1
182400,159909,1
182401,39830,0
182402,160004,1
182403,159338,1
182404,159261,1
182405,159652,1
182406,161586,1
182407,158993,1
182408,39830,0
182409,159443,0
182410,160021,0
182411,160003,0
182412,158993,0
182413,160008,1
182414,159986,1
182415,40651,0
182416,159650,1
182417,159339,1
182418,300372,1
182419,196488,0
182420,39567,0
182421,159954,1
182422,160006,0
182423,159971,1
182424,3036,0
182425,159971,0
182426,159422,1
182427,70564,0
182428,116918,1
182429,159636,1
182430,114960,1
182431,40651,0
182432,115385,1
182433,116891,1
182434,39567,0
182435,39830,0
182436,115387,0
182437,161300,0
182438,159994,1
182439,160227,0
182440,159667,1
182441,159970,0
182442,160002,1
182443,160196,0
182444,70476,0
182445,39830,0
182446,295484,0
182447,159420,1
182448,159977,0
182449,159441,1
182450,116914,0
182451,159911,1
182452,159987,1
182453,39815,0
182454,162828,1
182455,159961,1
182456,255456,0
182457,159977,1
182458,159345,1
182459,299801,1
182460,39535,0
182461,160019,1
182462,97464,0
182463,160043,1
182464,255456,0
182465,159975,1
182466,159982,1
182467,159998,1
182468,158982,0
182469,158949,0
182470,160036,1
182471,258761,0
182472,159978,1
182473,39830,0
182474,85951,0
182475,159343,0
182476,87006,0
182477,160010,1
182478,159485,0
182479,174827,1
182480,159417,0
182481,80532,0
182482,159643,0
182483,159431,0
182484,159977,0
182485,40346,0
182486,49939,0
182487,159346,1
182488,39915,0
182489,115391,0
182490,314572,0
182491,160015,1
182492,159662,1
182493,159982,0
182494,306368,0
182495,256071,0
182496,12611,0
182497,112897,0
182498,158982,1
182499,160032,1
182500,159646,1
182501,255360,0
182502,159333,1
182503,40335,0
182504,40631,0
182505,159654,1
182506,159262,1
182507,159662,0
182508,129905,1
182509,160022,1
182510,161384,1
182511,40366,0
182512,196955,0
182513,130231,1
182514,116909,1
182515,115417,0
182516,256043,0
182517,86154,0
182518,112894,0
182519,70115,0
182520,114932,1
182521,159483,0
182522,159951,1
182523,159955,1
182524,159483,0
182525,159668,1
182526,159643,0
182527,12746,0
182528,160015,0
182529,320095,1
182530,199016,1
182531,115417,0
182532,159481,1
182533,2006,0
182534,56146,0
182535,160038,1
182536,130164,0
182537,115402,1
182538,295598,0
182539,130164,1
182540,159650,0
182541,160027,0
182542,130309,0
182543,40637,0
182544,56401,0
182545,130321,0
182546,160940,1
182547,2322,0
182548,160027,0
182549,115831,0
182550,161631,1
182551,309106,0
182552,159428,1
182553,115006,1
182554,2058,0
182555,196814,0
182556,130343,1
182557,130159,1
182558,130157,0
182559,258281,0
182560,40366,0
182561,130361,0
182562,70416,0
182563,70471,1
182564,70470,0
182565,160000,1
182566,2131,0
182567,115824,0
182568,115826,1
182569,159992,1
182570,160009,1
182571,286037,0
182572,115824,1
182573,70436,1
182574,70436,1
182575,2563,0
182576,160024,1
182577,159440,0
182578,130169,1
182579,2563,0
182580,130366,1
182581,115130,0
182582,40639,0
182583,130368,1
182584,130161,1
182585,80481,0
182586,159651,1
182587,2563,0
182588,160026,1
182589,130079,1
182590,159999,1
182591,49665,1
182592,2202,0
182593,70471,0
182594,40633,0
182595,115847,1
182596,70436,0
182597,70416,0
182598,130372,1
182599,159648,1
182600,160027,1
182601,2167,0
182602,2096,0
182603,130154,1
182604,130162,1
182605,115080,0
182606,115819,1
182607,255360,0
182608,159996,1
182609,70471,0
182610,115082,1
182611,159965,1
182612,2238,0
182613,70445,0
182614,2221,0
182615,159907,1
182616,159906,1
182617,130355,0
182618,306723,0
182619,114996,1
182620,130157,0
182621,196815,0
182622,302241,0
182623,159900,1
182624,40613,0
182625,314727,1
182626,115235,1
